time,wheelspeed,airspeed,throttle,brake,gear_A,posx,posy,posz,gx,gy,gz,PlayMode,HasCrashed
0.012000000104308,0.10583893797749,0.07703647762537,0,0,0.4,-67.230003199265,-64.112670771423,118.17631904542,1.3614382743835,0.64420366287231,0.090298801660538,0,0
0.025000000372529,0.043051050678532,0.06357965618372,0,0,0.4,-67.229817519958,-64.112728491113,118.1763490216,-0.94885015487671,1.3811846971512,-3.4869232177734,0,0
0.069500001147389,0.01818940810878,0.16190560162067,0,0,0.4,-67.229859379528,-64.112812064856,118.17561036933,-0.40365743637085,0.98997926712036,-1.0455963611603,0,0
0.11950000189245,0.015498222458767,0.55345416069031,0,0,0.4,-67.229857311347,-64.11333770185,118.16208560613,-0.030184507369995,0.42382234334946,0.52419245243073,0,0
0.16950000263751,0.0021718181440486,1.1926658153534,0,0,0.4,-67.229837029266,-64.114067751244,118.12023690465,0.22116558253765,0.9673490524292,3.9182324409485,0,0
0.21950000338256,0.0059172246435066,1.615264415741,0,0,0.4,-67.229767690153,-64.115023643447,118.05042315269,-0.026848515495658,0.6095706820488,-0.19244077801704,0,0
0.26950000412762,0.0045186880185786,2.1457438468933,0,0,0.4,-67.229778084227,-64.115396653467,117.95535040332,0.011090798303485,0.43051427602768,0.088177621364594,0,0
0.31950000487268,0.0026141096593145,2.6334011554718,0,0,0.4,-67.229730882406,-64.115250208773,117.83531854709,-0.027191948145628,-0.097912535071373,-0.40698611736298,0,0
0.36950000561774,0.0633293947562,2.6729738712311,0,0,0.4,-67.229574315702,-64.114386491508,117.70181224588,0.08177325129509,0.80933421850204,-8.4103536605835,0,0
0.4195000063628,0.046263593178274,2.4636867046356,0,0,0.4,-67.22939690933,-64.110172379827,117.57080863544,0.008845180273056,-4.1668815612793,-15.18939781189,0,0
0.46950000710785,0.085042269730473,1.3059931993484,0,0,0.4,-67.229253601392,-64.09520763898,117.47376272554,-0.83104187250137,-1.3829324245453,-34.621120452881,0,0
0.51950000785291,0.068055966172438,0.33356961607933,0,0,0.4,-67.229704235068,-64.080163541454,117.43965052062,0.67802876234055,1.4600117206573,-42.066486358643,0,0
0.56950000859797,0.094016406956718,1.5573487281799,0,0,0.4,-67.230466047195,-64.068049276902,117.49091439584,0.31865593791008,3.7696459293365,-32.666576385498,0,0
0.61950000934303,0.083917252898737,1.6345472335815,0,0,0.4,-67.231201669792,-64.06745966342,117.57582078682,-0.37211900949478,4.4704675674438,-11.005312919617,0,0
0.66850001178682,0.0032038750918062,1.269061923027,0,0,0.4,-67.231403601976,-64.072671442609,117.64899440296,-0.39343857765198,0.40614488720894,-3.3510506153107,0,0
0.7150000128895,0.062868549990734,0.75050157308578,0,0,0.4,-67.231588755004,-64.077590871733,117.69808469189,0.230992436409,-0.23190903663635,0.20829072594643,0,0
0.75950001366436,0.033372844736384,0.2520580291748,0,0,0.4,-67.231697735624,-64.08313947737,117.72052385259,0.07983423769474,0.3440292775631,1.3060530424118,0,0
0.80150001682341,0.016318449184071,0.1249715462327,0,0,0.4,-67.231833657757,-64.088643211293,117.72418276084,-0.27215918898582,-0.064819529652596,-3.4307243824005,0,0
0.84200001694262,0.0060196883168057,0.38226714730263,0,0,0.4,-67.232203405308,-64.092832600152,117.71467441879,0.25848725438118,-0.86147511005402,-2.5643765926361,0,0
0.88050002045929,0.018001223501751,0.60078930854797,0,0,0.4,-67.23268881147,-64.095008716977,117.69518962054,0.026172226294875,-1.1403173208237,-3.6765165328979,0,0
0.91750002093613,0.010087631727899,0.70485693216324,0,0,0.4,-67.23312814342,-64.094083711061,117.66900606698,-0.28973168134689,-2.6810545921326,-7.2586455345154,0,0
0.95250002108514,0.027453969027611,0.67187786102295,0,0,0.4,-67.233219366995,-64.089574064339,117.64377974454,-0.34005153179169,-1.9579738378525,-10.306118011475,0,0
0.98650002293289,0.033233465456458,0.57194882631302,0,0,0.4,-67.233123892329,-64.084271864936,117.62274609969,-0.076491393148899,0.07478541135788,-11.961217880249,0,0
1.0185000244528,0.018351977835911,0.45752996206284,0,0,0.4,-67.233000954183,-64.080833527281,117.60569926102,0.11163577437401,1.6622235774994,-12.529286384583,0,0
1.0495000258088,0.0068321648721608,0.35859400033951,0,0,0.4,-67.233028858887,-64.080442415979,117.59288958163,0.17045640945435,2.4412853717804,-12.590476036072,0,0
1.0790000278503,0.021946704888987,0.27807939052582,0,0,0.4,-67.233142874607,-64.08243928774,117.58341765415,0.19281774759293,1.9200458526611,-12.643688201904,0,0
1.1070000287145,0.024103131963786,0.20472157001495,0,0,0.4,-67.2333356107,-64.085235612449,117.57678238962,0.016748014837503,0.68181157112122,-12.70316696167,0,0
1.1345000304282,0.015756435799867,0.12382034957409,0,0,0.4,-67.233478036935,-64.08739055313,117.57270887782,-0.070702485740185,-0.59667330980301,-12.565037727356,0,0
1.1605000309646,0.0023567170299227,0.025881446897984,0,0,0.4,-67.233523981149,-64.08820063957,117.5709310106,-0.088045917451382,-1.5657116174698,-12.712613105774,0,0
1.1855000313371,0.010359358805373,0.065344087779522,0,0,0.4,-67.233486143131,-64.087546844019,117.57110715644,-0.13608182966709,-1.7999571561813,-12.563757896423,0,0
1.210000032559,0.019276596313482,0.11928490549326,0,0,0.4,-67.233370992439,-64.085835328675,117.5727500688,-0.087015859782696,-1.4358557462692,-11.901315689087,0,0
1.233500033617,0.020462769299957,0.14362628757954,0,0,0.4,-67.233250737307,-64.083634403669,117.57513798641,-0.019240481778979,-0.70169007778168,-11.248279571533,0,0
1.2560000345111,0.014837269163096,0.14262689650059,0,0,0.4,-67.233155478055,-64.081693105683,117.57789418397,0.048283383250237,0.31383556127548,-10.707357406616,0,0
1.2780000362545,0.0073282537116585,0.13655816018581,0,0,0.4,-67.23311115668,-64.080505108701,117.58080650798,0.096552081406116,1.1123963594437,-10.345022201538,0,0
1.299000037834,0.002711879410444,0.13869029283524,0,0,0.4,-67.233121088716,-64.080290892533,117.58377337828,0.092655993998051,1.6999078989029,-10.166222572327,0,0
1.3195000384003,0.012471861126175,0.15500183403492,0,0,0.4,-67.233167185343,-64.081012905535,117.58675743191,0.085103526711464,1.8381637334824,-10.123377799988,0,0
1.3395000398159,0.017958064296944,0.16764879226685,0,0,0.4,-67.233229200178,-64.082433891912,117.58971636344,0.0032093785703182,1.5167330503464,-10.013084411621,0,0
1.3585000410676,0.022578993465144,0.17010414600372,0,0,0.4,-67.233279634484,-64.08422777817,117.59259217255,0.010514260269701,0.96845442056656,-9.771951675415,0,0
1.3775000423193,0.020283895071421,0.16464100778103,0,0,0.4,-67.233311111536,-64.08598325403,117.59530234607,-0.015492861159146,0.32859656214714,-9.6253890991211,0,0
1.3955000434071,0.015534365547227,0.15852995216846,0,0,0.4,-67.233305788105,-64.087524772109,117.59798208985,-0.081679716706276,-0.35535567998886,-9.8009748458862,0,0
1.4130000434816,0.010040606788423,0.14651721715927,0,0,0.4,-67.233267155365,-64.088584260906,117.60051293122,-0.092850625514984,-0.86248540878296,-9.7316246032715,0,0
1.4305000435561,0.0035079620433898,0.14067493379116,0,0,0.4,-67.23320240652,-64.08914650588,117.60293723364,-0.077110186219215,-1.2893459796906,-9.8199768066406,0,0
